540,cpu%_package-global,0.75235
540,cpu%_package-0,0.65744
540,freq_package-0,1559906.25
616,psys-1,11.44177
616,core-0,1.25479
616,package-0,3.64194
616,uncore-0,0.25196
616,package-global,3.64194
616,cpu%_package-global,0.78444
616,cpu%_package-0,0.75158
616,freq_package-0,2516003.125
556,psys-1,11.52587
556,core-0,1.29308
556,package-0,3.70454
556,uncore-0,0.26732
556,package-global,3.70454
556,cpu%_package-global,0.84719
556,cpu%_package-0,0.81517
556,freq_package-0,2724577.75
275,psys-1,11.326
275,core-0,1.23062
275,package-0,3.58927
275,uncore-0,0.24106
275,package-global,3.58927
275,cpu%_package-global,0.72809
275,cpu%_package-0,0.80226
275,freq_package-0,2832628.375
632,psys-1,11.56947
632,core-0,1.29749
632,package-0,3.72567
632,uncore-0,0.27568
632,package-global,3.72567
632,cpu%_package-global,0.78493
632,cpu%_package-0,0.8147
632,freq_package-0,2610410.0
260,psys-1,11.31941
260,core-0,1.22483
260,package-0,3.58315
260,uncore-0,0.24291
260,package-global,3.58315
260,cpu%_package-global,0.72846
260,cpu%_package-0,0.75261
260,freq_package-0,2415906.375
245,psys-1,11.31994
245,core-0,1.22599
245,package-0,3.58488
245,uncore-0,0.24493
245,package-global,3.58488
245,cpu%_package-global,0.72828
245,cpu%_package-0,0.75211
245,freq_package-0,2370485.625
215,psys-1,11.32799
215,core-0,1.2255
215,package-0,3.58645
215,uncore-0,0.24481
215,package-global,3.58645
215,cpu%_package-global,0.72864
215,cpu%_package-0,0.75272
215,freq_package-0,2370485.625
230,psys-1,11.34196
230,core-0,1.22796
230,package-0,3.59108
230,uncore-0,0.24471
230,package-global,3.59108
230,cpu%_package-global,0.72864
230,cpu%_package-0,0.75246
230,freq_package-0,2041423.75
185,psys-1,11.33734
185,core-0,1.2281
185,package-0,3.58904
185,uncore-0,0.24489
185,package-global,3.58904
185,cpu%_package-global,0.72809
185,cpu%_package-0,0.75211
185,freq_package-0,2222188.75
200,psys-1,11.35311
200,core-0,1.23948
200,package-0,3.60405
200,uncore-0,0.24518
200,package-global,3.60405
200,cpu%_package-global,0.77831
200,cpu%_package-0,0.80206
200,freq_package-0,3184482.0
170,psys-1,11.37416
170,core-0,1.25107
170,package-0,3.61722
170,uncore-0,0.24447
170,package-global,3.61722
170,cpu%_package-global,0.80362
170,cpu%_package-0,0.80232
170,freq_package-0,3525236.125
155,psys-1,11.38091
155,core-0,1.26013
155,package-0,3.62545
155,uncore-0,0.24441
155,package-global,3.62545
155,cpu%_package-global,0.80321
155,cpu%_package-0,0.82726
155,freq_package-0,3581978.375
140,psys-1,11.39135
140,core-0,1.27177
140,package-0,3.63851
140,uncore-0,0.24419
140,package-global,3.63851
140,cpu%_package-global,0.80341
140,cpu%_package-0,0.82711
140,freq_package-0,1380441.5
512,psys-1,11.70275
512,core-0,1.36665
512,package-0,3.81352
512,uncore-0,0.27669
512,package-global,3.81352
512,cpu%_package-global,0.8171
512,cpu%_package-0,0.84706
512,freq_package-0,2084731.25
572,psys-1,11.70499
572,core-0,1.36814
572,package-0,3.8153
572,uncore-0,0.27636
572,package-global,3.8153
572,cpu%_package-global,0.81684
572,cpu%_package-0,0.84619
572,freq_package-0,1735558.125
648,psys-1,11.85058
648,core-0,1.41561
648,package-0,3.89447
648,uncore-0,0.29043
648,package-global,3.89447
648,cpu%_package-global,0.87967
648,cpu%_package-0,0.93947
648,freq_package-0,2446229.125
588,psys-1,11.60175
588,core-0,1.35167
588,package-0,3.75733
588,uncore-0,0.27656
588,package-global,3.75733
588,cpu%_package-global,0.84772
588,cpu%_package-0,0.87705
588,freq_package-0,2452705.375
528,psys-1,11.61103
528,core-0,1.35128
528,package-0,3.75679
528,uncore-0,0.27815
528,package-global,3.75679
528,cpu%_package-global,0.84772
528,cpu%_package-0,0.87651
528,freq_package-0,2375737.0
604,psys-1,10.98598
604,core-0,1.12089
604,package-0,3.36701
604,uncore-0,0.19743
604,package-global,3.36701
604,cpu%_package-global,0.65872
604,cpu%_package-0,0.68869
604,freq_package-0,3207512.25
544,psys-1,10.98729
544,core-0,1.12016
544,package-0,3.36436
544,uncore-0,0.19612
544,package-global,3.36436
544,cpu%_package-global,0.65872
544,cpu%_package-0,0.7201
544,freq_package-0,1785529.25
620,psys-1,10.83793
620,core-0,1.07432
620,package-0,3.27606
620,uncore-0,0.17688
620,package-global,3.27606
620,cpu%_package-global,0.62755
620,cpu%_package-0,0.59548
620,freq_package-0,1978392.625
560,psys-1,10.70133
560,core-0,1.01767
560,package-0,3.18693
560,uncore-0,0.16213
560,package-global,3.18693
560,cpu%_package-global,0.59561
560,cpu%_package-0,0.59423
560,freq_package-0,3049994.375
636,psys-1,10.65416
636,core-0,1.01677
636,package-0,3.15984
636,uncore-0,0.14685
636,package-global,3.15984
636,cpu%_package-global,0.68879
636,cpu%_package-0,0.62571
636,freq_package-0,2763517.25
516,psys-1,10.51713
516,core-0,0.94192
516,package-0,3.07558
516,uncore-0,0.15176
516,package-global,3.07558
516,cpu%_package-global,0.59487
516,cpu%_package-0,0.59376
516,freq_package-0,2221666.875
576,psys-1,10.51614
576,core-0,0.94076
576,package-0,3.07389
576,uncore-0,0.15192
576,package-global,3.07389
576,cpu%_package-global,0.59487
576,cpu%_package-0,0.59375
576,freq_package-0,2221086.5
280,psys-1,10.6999
280,core-0,1.03535
280,package-0,3.18355
280,uncore-0,0.1479
280,package-global,3.18355
280,cpu%_package-global,0.60181
280,cpu%_package-0,0.60055
280,freq_package-0,2306363.375
652,psys-1,10.53358
652,core-0,0.93942
652,package-0,3.06921
652,uncore-0,0.14439
652,package-global,3.06921
652,cpu%_package-global,0.47007
652,cpu%_package-0,0.5322
652,freq_package-0,2741032.875
265,psys-1,10.6999
265,core-0,1.04006
265,package-0,3.18952
265,uncore-0,0.14749
265,package-global,3.18952
265,cpu%_package-global,0.60181
265,cpu%_package-0,0.62606
265,freq_package-0,2896557.5
250,psys-1,10.70701
250,core-0,1.04066
250,package-0,3.18902
250,uncore-0,0.14597
250,package-global,3.18902
250,cpu%_package-global,0.65147
250,cpu%_package-0,0.62611
250,freq_package-0,2855997.625
220,psys-1,10.69513
220,core-0,1.03936
220,package-0,3.18514
220,uncore-0,0.146
220,package-global,3.18514
220,cpu%_package-global,0.65163
220,cpu%_package-0,0.62611
220,freq_package-0,2855997.625
235,psys-1,10.70269
235,core-0,1.04393
235,package-0,3.19037
235,uncore-0,0.146
235,package-global,3.19037
235,cpu%_package-global,0.65163
235,cpu%_package-0,0.62566
235,freq_package-0,2896896.375
190,psys-1,10.69892
190,core-0,1.04411
190,package-0,3.18941
190,uncore-0,0.14575
190,package-global,3.18941
190,cpu%_package-global,0.65179
190,cpu%_package-0,0.62611
190,freq_package-0,2358394.75
205,psys-1,10.67803
205,core-0,1.02935
205,package-0,3.17407
205,uncore-0,0.14726
205,package-global,3.17407
205,cpu%_package-global,0.60165
205,cpu%_package-0,0.57586
205,freq_package-0,2173624.125
175,psys-1,10.66436
175,core-0,1.01945
175,package-0,3.16315
175,uncore-0,0.14729
175,package-global,3.16315
175,cpu%_package-global,0.57659
175,cpu%_package-0,0.57586
175,freq_package-0,2556162.625
160,psys-1,10.65162
160,core-0,1.00934
160,package-0,3.15214
160,uncore-0,0.14729
160,package-global,3.15214
160,cpu%_package-global,0.57673
160,cpu%_package-0,0.55095
160,freq_package-0,2151732.125
145,psys-1,10.63269
145,core-0,0.99729
145,package-0,3.13673
145,uncore-0,0.14732
145,package-global,3.13673
145,cpu%_package-global,0.6015
145,cpu%_package-0,0.55096
145,freq_package-0,1719892.5
592,psys-1,10.57107
592,core-0,0.97226
592,package-0,3.09979
592,uncore-0,0.13808
592,package-global,3.09979
592,cpu%_package-global,0.56391
592,cpu%_package-0,0.53172
592,freq_package-0,1399882.375
532,psys-1,10.57211
532,core-0,0.97325
532,package-0,3.09911
532,uncore-0,0.13639
532,package-global,3.09911
532,cpu%_package-global,0.56373
532,cpu%_package-0,0.53212
532,freq_package-0,1886781.5
608,psys-1,10.73122
608,core-0,1.0761
608,package-0,3.21922
608,uncore-0,0.14802
608,package-global,3.21922
608,cpu%_package-global,0.56462
608,cpu%_package-0,0.59556
608,freq_package-0,2663478.875
548,psys-1,10.7141
548,core-0,1.07571
548,package-0,3.21207
548,uncore-0,0.14457
548,package-global,3.21207
548,cpu%_package-global,0.56462
548,cpu%_package-0,0.59485
548,freq_package-0,1966622.0
624,psys-1,10.59833
624,core-0,1.03861
624,package-0,3.14466
624,uncore-0,0.13429
624,package-global,3.14466
624,cpu%_package-global,0.53308
624,cpu%_package-0,0.59477
624,freq_package-0,2341750.625
564,psys-1,10.61586
564,core-0,1.04219
564,package-0,3.15217
564,uncore-0,0.13424
564,package-global,3.15217
564,cpu%_package-global,0.53308
564,cpu%_package-0,0.56399
564,freq_package-0,2984243.625
640,psys-1,10.78882
640,core-0,1.06625
640,package-0,3.21089
640,uncore-0,0.12923
640,package-global,3.21089
640,cpu%_package-global,0.47081
640,cpu%_package-0,0.50165
640,freq_package-0,2559530.375
520,psys-1,10.82228
520,core-0,1.07518
520,package-0,3.23404
520,uncore-0,0.13347
520,package-global,3.23404
520,cpu%_package-global,0.53342
520,cpu%_package-0,0.47048
520,freq_package-0,2978480.25
580,psys-1,10.83093
580,core-0,1.07494
580,package-0,3.23403
580,uncore-0,0.13344
580,package-global,3.23403
580,cpu%_package-global,0.53325
580,cpu%_package-0,0.47056
580,freq_package-0,2466359.125
656,psys-1,10.716
656,core-0,1.03835
656,package-0,3.17906
656,uncore-0,0.13106
656,package-global,3.17906
656,cpu%_package-global,0.59561
656,cpu%_package-0,0.47016
656,freq_package-0,2622783.75
596,psys-1,10.72624
596,core-0,1.02982
596,package-0,3.18473
596,uncore-0,0.14264
596,package-global,3.18473
596,cpu%_package-global,0.50204
596,cpu%_package-0,0.47025
596,freq_package-0,2431570.75
536,psys-1,10.71972
536,core-0,1.029
536,package-0,3.18402
536,uncore-0,0.1428
536,package-global,3.18402
536,cpu%_package-global,0.50204
536,cpu%_package-0,0.47001
536,freq_package-0,2060986.875
285,psys-1,10.69605
285,core-0,1.02878
285,package-0,3.17873
285,uncore-0,0.14124
285,package-global,3.17873
285,cpu%_package-global,0.55193
285,cpu%_package-0,0.52671
285,freq_package-0,2987089.5
270,psys-1,10.70413
270,core-0,1.02682
270,package-0,3.17633
270,uncore-0,0.14185
270,package-global,3.17633
270,cpu%_package-global,0.55207
270,cpu%_package-0,0.50161
270,freq_package-0,2769335.125
225,psys-1,10.70872
225,core-0,1.02732
225,package-0,3.17699
225,uncore-0,0.14232
225,package-global,3.17699
225,cpu%_package-global,0.52724
225,cpu%_package-0,0.52631
225,freq_package-0,2484207.375
255,psys-1,10.71318
255,core-0,1.0293
255,package-0,3.17938
255,uncore-0,0.14226
255,package-global,3.17938
255,cpu%_package-global,0.52698
255,cpu%_package-0,0.52631
255,freq_package-0,2484207.375
240,psys-1,10.69903
240,core-0,1.0235
240,package-0,3.17175
240,uncore-0,0.14241
240,package-global,3.17175
240,cpu%_package-global,0.52698
240,cpu%_package-0,0.52651
240,freq_package-0,2200383.25
195,psys-1,10.71559
195,core-0,1.0292
195,package-0,3.18145
195,uncore-0,0.14242
195,package-global,3.18145
195,cpu%_package-global,0.52711
195,cpu%_package-0,0.52631
195,freq_package-0,2442882.125
210,psys-1,10.72432
210,core-0,1.03285
210,package-0,3.18282
210,uncore-0,0.14096
210,package-global,3.18282
210,cpu%_package-global,0.52751
210,cpu%_package-0,0.52716
210,freq_package-0,2371483.625
180,psys-1,10.73046
180,core-0,1.03349
180,package-0,3.18426
180,uncore-0,0.14088
180,package-global,3.18426
180,cpu%_package-global,0.55221
180,cpu%_package-0,0.52651
180,freq_package-0,1838259.25
165,psys-1,10.73501
165,core-0,1.03404
165,package-0,3.18846
165,uncore-0,0.14088
165,package-global,3.18846
165,cpu%_package-global,0.55207
165,cpu%_package-0,0.52676
165,freq_package-0,2099378.5
150,psys-1,10.72865
150,core-0,1.03261
150,package-0,3.1846
150,uncore-0,0.14085
150,package-global,3.1846
150,cpu%_package-global,0.52711
150,cpu%_package-0,0.52641
150,freq_package-0,1387334.375
612,psys-1,10.70737
612,core-0,0.99582
612,package-0,3.15426
612,uncore-0,0.13844
612,package-global,3.15426
612,cpu%_package-global,0.56409
612,cpu%_package-0,0.53133
612,freq_package-0,1367380.875
552,psys-1,10.74694
552,core-0,1.0054
552,package-0,3.17131
552,uncore-0,0.13798
552,package-global,3.17131
552,cpu%_package-global,0.56409
552,cpu%_package-0,0.50102
552,freq_package-0,1371461.625
628,psys-1,10.94083
628,core-0,1.04307
628,package-0,3.27212
628,uncore-0,0.14792
628,package-global,3.27212
628,cpu%_package-global,0.53325
628,cpu%_package-0,0.53243
628,freq_package-0,3000000.0
568,psys-1,10.93436
568,core-0,1.03975
568,package-0,3.2655
568,uncore-0,0.14726
568,package-global,3.2655
568,cpu%_package-global,0.53342
568,cpu%_package-0,0.53282
568,freq_package-0,2583303.75
644,psys-1,11.34244
644,core-0,1.3439
644,package-0,3.59477
644,uncore-0,0.167
644,package-global,3.59477
644,cpu%_package-global,0.97179
644,cpu%_package-0,0.90775
644,freq_package-0,2692393.625
524,psys-1,11.2906
524,core-0,1.3203
524,package-0,3.55775
524,uncore-0,0.16512
524,package-global,3.55775
524,cpu%_package-global,0.87829
524,cpu%_package-0,0.93954
524,freq_package-0,2202215.125
584,psys-1,11.30064
584,core-0,1.33023
584,package-0,3.57247
584,uncore-0,0.16585
584,package-global,3.57247
584,cpu%_package-global,0.87857
584,cpu%_package-0,0.93907
584,freq_package-0,2730741.625
660,psys-1,11.45848
660,core-0,1.34447
660,package-0,3.64385
660,uncore-0,0.20068
660,package-global,3.64385
660,cpu%_package-global,0.90995
660,cpu%_package-0,0.93814
660,freq_package-0,2482936.75
600,psys-1,11.5195
600,core-0,1.3492
600,package-0,3.66454
600,uncore-0,0.19203
600,package-global,3.66454
600,cpu%_package-global,0.90966
600,cpu%_package-0,0.93776
600,freq_package-0,2844558.125
540,psys-1,11.52981
540,core-0,1.34981
540,package-0,3.66481
540,uncore-0,0.19243
540,package-global,3.66481
540,cpu%_package-global,0.90995
540,cpu%_package-0,0.93768
540,freq_package-0,2178641.0
616,psys-1,11.60987
616,core-0,1.38808
616,package-0,3.7217
616,uncore-0,0.20933
616,package-global,3.7217
616,cpu%_package-global,0.91023
616,cpu%_package-0,0.90861
616,freq_package-0,3002514.0
556,psys-1,11.5756
556,core-0,1.38134
556,package-0,3.70782
556,uncore-0,0.20981
556,package-global,3.70782
556,cpu%_package-global,0.91023
556,cpu%_package-0,0.90815
556,freq_package-0,2546914.625
290,psys-1,11.67143
290,core-0,1.41209
290,package-0,3.75594
290,uncore-0,0.21318
290,package-global,3.75594
290,cpu%_package-global,0.92918
290,cpu%_package-0,0.87687
290,freq_package-0,2464369.5
275,psys-1,11.67441
275,core-0,1.41206
275,package-0,3.75596
275,uncore-0,0.21275
275,package-global,3.75596
275,cpu%_package-global,0.90452
275,cpu%_package-0,0.87707
275,freq_package-0,2833769.875
632,psys-1,11.75823
632,core-0,1.50518
632,package-0,3.83551
632,uncore-0,0.22148
632,package-global,3.83551
632,cpu%_package-global,1.06683
632,cpu%_package-0,1.00238
632,freq_package-0,2592798.0
260,psys-1,11.7103
260,core-0,1.43891
260,package-0,3.78539
260,uncore-0,0.21297
260,package-global,3.78539
260,cpu%_package-global,0.93012
260,cpu%_package-0,0.90268
260,freq_package-0,2918462.5
230,psys-1,11.71452
230,core-0,1.44074
230,package-0,3.78759
230,uncore-0,0.21289
230,package-global,3.78759
230,cpu%_package-global,0.92965
230,cpu%_package-0,0.90268
230,freq_package-0,2918462.5
245,psys-1,11.72218
245,core-0,1.44329
245,package-0,3.7915
245,uncore-0,0.21277
245,package-global,3.7915
245,cpu%_package-global,0.92965
245,cpu%_package-0,0.90248
245,freq_package-0,2181608.125
200,psys-1,11.69886
200,core-0,1.43749
200,package-0,3.78274
200,uncore-0,0.21277
200,package-global,3.78274
200,cpu%_package-global,0.92941
200,cpu%_package-0,0.90243
200,freq_package-0,2373600.125
215,psys-1,11.69651
215,core-0,1.43588
215,package-0,3.78075
215,uncore-0,0.21262
215,package-global,3.78075
215,cpu%_package-global,0.92965
215,cpu%_package-0,0.90238
215,freq_package-0,1779237.25
185,psys-1,11.68778
185,core-0,1.43437
185,package-0,3.77755
185,uncore-0,0.21248
185,package-global,3.77755
185,cpu%_package-global,0.9043
185,cpu%_package-0,0.90223
185,freq_package-0,1874673.75
170,psys-1,11.6825
170,core-0,1.4344
170,package-0,3.77425
170,uncore-0,0.21253
170,package-global,3.77425
170,cpu%_package-global,0.90452
170,cpu%_package-0,0.90238
170,freq_package-0,2106457.875
155,psys-1,11.695
155,core-0,1.43542
155,package-0,3.77968
155,uncore-0,0.21265
155,package-global,3.77968
155,cpu%_package-global,0.90452
155,cpu%_package-0,0.90297
155,freq_package-0,1372016.75
572,psys-1,11.78481
572,core-0,1.52937
572,package-0,3.86456
572,uncore-0,0.22146
572,package-global,3.86456
572,cpu%_package-global,1.03611
572,cpu%_package-0,1.00309
572,freq_package-0,1880975.875
648,psys-1,11.20408
648,core-0,1.1931
648,package-0,3.46606
648,uncore-0,0.21169
648,package-global,3.46606
648,cpu%_package-global,0.62794
648,cpu%_package-0,0.59634
648,freq_package-0,3000000.0
528,psys-1,11.32948
528,core-0,1.22346
528,package-0,3.527
528,uncore-0,0.2087
528,package-global,3.527
528,cpu%_package-global,0.65934
528,cpu%_package-0,0.5954
528,freq_package-0,2826098.0
588,psys-1,11.3059
588,core-0,1.21306
588,package-0,3.51111
588,uncore-0,0.20752
588,package-global,3.51111
588,cpu%_package-global,0.65934
588,cpu%_package-0,0.59572
588,freq_package-0,2281003.375
664,psys-1,11.11272
664,core-0,1.17164
664,package-0,3.39513
664,uncore-0,0.16886
664,package-global,3.39513
664,cpu%_package-global,0.56515
664,cpu%_package-0,0.53259
664,freq_package-0,2439148.25
604,psys-1,10.99549
604,core-0,1.14066
604,package-0,3.335
604,uncore-0,0.17249
604,package-global,3.335
604,cpu%_package-global,0.59636
604,cpu%_package-0,0.50142
604,freq_package-0,2580673.375
544,psys-1,10.98613
544,core-0,1.14156
544,package-0,3.33691
544,uncore-0,0.17221
544,package-global,3.33691
544,cpu%_package-global,0.59636
544,cpu%_package-0,0.5022
544,freq_package-0,2099201.25
620,psys-1,10.92605
620,core-0,1.10521
620,package-0,3.29278
620,uncore-0,0.17774
620,package-global,3.29278
620,cpu%_package-global,0.59617
620,cpu%_package-0,0.56455
620,freq_package-0,2789278.375
560,psys-1,10.91803
560,core-0,1.10571
560,package-0,3.29155
560,uncore-0,0.17725
560,package-global,3.29155
560,cpu%_package-global,0.59636
560,cpu%_package-0,0.59517
560,freq_package-0,1710173.25
636,psys-1,12.38528
636,core-0,1.58337
636,package-0,4.20279
636,uncore-0,0.36978
636,package-global,4.20279
636,cpu%_package-global,1.06885
636,cpu%_package-0,1.16159
636,freq_package-0,2643636.625
576,psys-1,12.33647
576,core-0,1.56143
576,package-0,4.17393
576,uncore-0,0.36942
576,package-global,4.17393
576,cpu%_package-global,1.06784
576,cpu%_package-0,1.1294
576,freq_package-0,3057709.75
295,psys-1,12.05037
295,core-0,1.4786
295,package-0,4.00318
295,uncore-0,0.325
295,package-global,4.00318
295,cpu%_package-global,1.00452
295,cpu%_package-0,1.02937
295,freq_package-0,2891500.875
652,psys-1,12.41559
652,core-0,1.57523
652,package-0,4.21896
652,uncore-0,0.37769
652,package-global,4.21896
652,cpu%_package-global,1.09925
652,cpu%_package-0,1.16151
652,freq_package-0,2725599.875
280,psys-1,12.02638
280,core-0,1.47694
280,package-0,4.00055
280,uncore-0,0.32437
280,package-global,4.00055
280,cpu%_package-global,1.00427
280,cpu%_package-0,1.02983
280,freq_package-0,2964732.25
235,psys-1,11.96367
235,core-0,1.4405
235,package-0,3.96286
235,uncore-0,0.32624
235,package-global,3.96286
235,cpu%_package-global,0.95501
235,cpu%_package-0,0.97952
235,freq_package-0,2927883.375
265,psys-1,11.98854
265,core-0,1.44382
265,package-0,3.96485
265,uncore-0,0.32608
265,package-global,3.96485
265,cpu%_package-global,0.95453
265,cpu%_package-0,0.97952
265,freq_package-0,2507820.125
250,psys-1,11.97252
250,core-0,1.4388
250,package-0,3.9571
250,uncore-0,0.32608
250,package-global,3.9571
250,cpu%_package-global,0.95453
250,cpu%_package-0,0.97942
250,freq_package-0,1980248.0
205,psys-1,11.98224
205,core-0,1.44013
205,package-0,3.95918
205,uncore-0,0.32608
205,package-global,3.95918
205,cpu%_package-global,0.95477
205,cpu%_package-0,0.97952
205,freq_package-0,1583404.25
220,psys-1,11.98469
220,core-0,1.44047
220,package-0,3.96021
220,uncore-0,0.326
220,package-global,3.96021
220,cpu%_package-global,0.95453
220,cpu%_package-0,0.97988
220,freq_package-0,2024532.0
190,psys-1,11.98718
190,core-0,1.44286
190,package-0,3.96364
190,uncore-0,0.32613
190,package-global,3.96364
190,cpu%_package-global,0.95453
190,cpu%_package-0,0.97952
190,freq_package-0,1650105.125
175,psys-1,11.99174
175,core-0,1.44443
175,package-0,3.96566
175,uncore-0,0.3262
175,package-global,3.96566
175,cpu%_package-global,0.95477
175,cpu%_package-0,0.97948
175,freq_package-0,3269015.125
160,psys-1,12.00318
160,core-0,1.44563
160,package-0,3.972
160,uncore-0,0.32996
160,package-global,3.972
160,cpu%_package-global,0.95501
160,cpu%_package-0,0.98008
160,freq_package-0,2569677.375
532,psys-1,12.38525
532,core-0,1.58487
532,package-0,4.21581
532,uncore-0,0.38507
532,package-global,4.21581
532,cpu%_package-global,1.09925
532,cpu%_package-0,1.13035
532,freq_package-0,1807718.375
592,psys-1,12.43047
592,core-0,1.60152
592,package-0,4.2413
592,uncore-0,0.38881
592,package-global,4.2413
592,cpu%_package-global,1.1617
592,cpu%_package-0,1.16113
592,freq_package-0,1366265.25
668,psys-1,12.77091
668,core-0,1.74301
668,package-0,4.48624
668,uncore-0,0.42866
668,package-global,4.48624
668,cpu%_package-global,1.31868
668,cpu%_package-0,1.348
668,freq_package-0,3000000.0
608,psys-1,12.78188
608,core-0,1.7655
608,package-0,4.49981
608,uncore-0,0.42194
608,package-global,4.49981
608,cpu%_package-global,1.31992
608,cpu%_package-0,1.44363
608,freq_package-0,2574706.625
548,psys-1,12.79811
548,core-0,1.76287
548,package-0,4.50514
548,uncore-0,0.42653
548,package-global,4.50514
548,cpu%_package-global,1.31868
548,cpu%_package-0,1.44104
548,freq_package-0,1783607.0
624,psys-1,12.98177
624,core-0,1.804
624,package-0,4.60425
624,uncore-0,0.43424
624,package-global,4.60425
624,cpu%_package-global,1.25747
624,cpu%_package-0,1.3184
624,freq_package-0,2884173.875
564,psys-1,12.97865
564,core-0,1.80128
564,package-0,4.60187
564,uncore-0,0.43426
564,package-global,4.60187
564,cpu%_package-global,1.28809
564,cpu%_package-0,1.31768
564,freq_package-0,2427973.5
640,psys-1,11.63097
640,core-0,1.33326
640,package-0,3.77511
640,uncore-0,0.27642
640,package-global,3.77511
640,cpu%_package-global,0.84772
640,cpu%_package-0,0.84628
640,freq_package-0,2448499.125
580,psys-1,11.60274
580,core-0,1.32795
580,package-0,3.76344
580,uncore-0,0.27629
580,package-global,3.76344
580,cpu%_package-global,0.84746
580,cpu%_package-0,0.87559
580,freq_package-0,2860132.125
656,psys-1,11.75168
656,core-0,1.39704
656,package-0,3.85321
656,uncore-0,0.28164
656,package-global,3.85321
656,cpu%_package-global,0.84826
656,cpu%_package-0,0.8459
656,freq_package-0,2563517.875
536,psys-1,11.70226
536,core-0,1.38138
536,package-0,3.83916
536,uncore-0,0.28547
536,package-global,3.83916
536,cpu%_package-global,0.87912
536,cpu%_package-0,0.84629
536,freq_package-0,2809045.0
596,psys-1,11.664
596,core-0,1.36456
596,package-0,3.81549
596,uncore-0,0.28196
596,package-global,3.81549
596,cpu%_package-global,0.81658
596,cpu%_package-0,0.81465
596,freq_package-0,2466567.375
300,psys-1,12.05486
300,core-0,1.50773
300,package-0,4.05067
300,uncore-0,0.32236
300,package-global,4.05067
300,cpu%_package-global,0.93058
300,cpu%_package-0,0.92885
300,freq_package-0,2554527.25
672,psys-1,12.05161
672,core-0,1.48987
672,package-0,4.03601
672,uncore-0,0.32367
672,package-global,4.03601
672,cpu%_package-global,0.8805
672,cpu%_package-0,0.90924
672,freq_package-0,2581532.375
285,psys-1,12.1225
285,core-0,1.53241
285,package-0,4.08609
285,uncore-0,0.32531
285,package-global,4.08609
285,cpu%_package-global,0.93105
285,cpu%_package-0,0.92909
285,freq_package-0,2103428.0
240,psys-1,12.24908
240,core-0,1.58186
240,package-0,4.16436
240,uncore-0,0.33499
240,package-global,4.16436
240,cpu%_package-global,0.98138
240,cpu%_package-0,0.98021
240,freq_package-0,3015417.0
270,psys-1,12.23004
270,core-0,1.57989
270,package-0,4.16293
270,uncore-0,0.33488
270,package-global,4.16293
270,cpu%_package-global,0.98113
270,cpu%_package-0,0.9788
270,freq_package-0,2671075.25
255,psys-1,12.2368
255,core-0,1.58221
255,package-0,4.16699
255,uncore-0,0.33489
255,package-global,4.16699
255,cpu%_package-global,0.98113
255,cpu%_package-0,0.97905
255,freq_package-0,2090581.875
210,psys-1,12.25606
210,core-0,1.58604
210,package-0,4.17521
210,uncore-0,0.3383
210,package-global,4.17521
210,cpu%_package-global,1.00604
210,cpu%_package-0,0.97895
210,freq_package-0,2977715.625
225,psys-1,12.26328
225,core-0,1.59049
225,package-0,4.18493
225,uncore-0,0.34108
225,package-global,4.18493
225,cpu%_package-global,1.00578
225,cpu%_package-0,0.9788
225,freq_package-0,2115629.375
195,psys-1,12.25922
195,core-0,1.58991
195,package-0,4.18363
195,uncore-0,0.34153
195,package-global,4.18363
195,cpu%_package-global,1.00654
195,cpu%_package-0,0.97921
195,freq_package-0,2068056.75
180,psys-1,12.26073
180,core-0,1.58902
180,package-0,4.18377
180,uncore-0,0.34137
180,package-global,4.18377
180,cpu%_package-global,1.00604
180,cpu%_package-0,0.97955
180,freq_package-0,2314186.0
165,psys-1,12.26468
165,core-0,1.59664
165,package-0,4.18698
165,uncore-0,0.3375
165,package-global,4.18698
165,cpu%_package-global,1.00604
165,cpu%_package-0,0.97944
165,freq_package-0,2800096.375
612,psys-1,12.35735
612,core-0,1.60527
612,package-0,4.22543
612,uncore-0,0.34931
612,package-global,4.22543
612,cpu%_package-global,0.9131
612,cpu%_package-0,0.87997
612,freq_package-0,2172416.875
552,psys-1,12.37093
552,core-0,1.62217
552,package-0,4.23978
552,uncore-0,0.34691
552,package-global,4.23978
552,cpu%_package-global,0.94429
552,cpu%_package-0,0.91129
552,freq_package-0,2690898.25
628,psys-1,12.67247
628,core-0,1.77664
628,package-0,4.45342
628,uncore-0,0.37687
628,package-global,4.45342
628,cpu%_package-global,1.16352
628,cpu%_package-0,1.12942
628,freq_package-0,3115747.25
568,psys-1,12.71178
568,core-0,1.79125
568,package-0,4.4774
568,uncore-0,0.38122
568,package-global,4.4774
568,cpu%_package-global,1.16389
568,cpu%_package-0,1.13044
568,freq_package-0,2906407.75
644,psys-1,12.95183
644,core-0,1.88157
644,package-0,4.61835
644,uncore-0,0.39352
644,package-global,4.61835
644,cpu%_package-global,1.16462
644,cpu%_package-0,1.09927
644,freq_package-0,2329737.0
584,psys-1,13.05706
584,core-0,1.90492
584,package-0,4.67055
584,uncore-0,0.40375
584,package-global,4.67055
584,cpu%_package-global,1.19572
584,cpu%_package-0,1.06786
584,freq_package-0,2724445.875
660,psys-1,13.19294
660,core-0,1.92193
660,package-0,4.7494
660,uncore-0,0.41645
660,package-global,4.7494
660,cpu%_package-global,1.2268
660,cpu%_package-0,1.19477
660,freq_package-0,2015347.0
